"";"contributeurs";"isanon";"status_contrib";"total_rev_count";"registration_year"
"17448";"58.105.82.248";"1";"anonyme";"7";"2013"
"17456";"98.198.172.241";"1";"anonyme";"53";"2014"
"17457";"41.162.45.250";"1";"anonyme";"49";"2013"
"17464";"Kathy1951";"0";"inscrit";"50";"2010"
"17465";"82.4.96.75";"1";"anonyme";"475";"2014"
"17467";"Hohum";"0";"inscrit";"33807";"2004"
"17474";"Wikifinntimo";"0";"inscrit";"1";"2015"
"17475";"Smalljim";"0";"admin";"85729";"2004"
"17476";"JMvanDijk";"0";"inscrit";"3185";"2011"
"17477";"86.191.33.104";"1";"anonyme";"4";"2015"
"17481";"73.22.88.39";"1";"anonyme";"21";"2015"
"17489";"Credema";"0";"inscrit";"4192";"2006"
"17491";"Capricorn4049";"0";"inscrit";"515";"2010"
"17495";"Modest_Genius";"0";"inscrit";"15895";"2005"
"17504";"24.103.152.82";"1";"anonyme";"95";"2011"
"17508";"ThSanicDerpstalkr";"0";"inscrit";"2";"2015"
"17520";"Serols";"0";"inscrit";"92397";"2009"
"17525";"116.58.60.28";"1";"anonyme";"4";"2015"
"17527";"Moonraker";"0";"inscrit";"55684";"2009"
"17529";"24.35.133.137";"1";"anonyme";"2";"2015"
"17530";"SA_13_Bro";"0";"inscrit";"5050";"2014"
"17531";"NovadaHD";"0";"inscrit";"3";"2015"
"17532";"Uncle_Milty";"0";"inscrit";"40634";"2007"
"17533";"MaGalPol";"0";"inscrit";"24";"2015"
"17536";"Feminist";"0";"inscrit";"121768";"2015"
"17538";"Clivemacd";"0";"inscrit";"2304";"2007"
"17544";"MSGJ";"0";"admin";"67913";"2004"
"17545";"Anthony_Appleyard";"0";"admin";"153187";"2004"
"17547";"EnterpriseyBot";"0";"bot";"42933";"2014"
"17550";"Dilidor";"0";"inscrit";"6307";"2015"
"17561";"2601:589:102:B920:AC12:9392:D97D:9471";"1";"anonyme";"2";"2016"
"17563";"86.141.40.11";"1";"anonyme";"2";"2016"
"17568";"98.192.206.102";"1";"anonyme";"2";"2016"
"17570";"Jim.henderson";"0";"inscrit";"59964";"2006"
"17573";"86.149.24.210";"1";"anonyme";"3";"2016"
"17574";"81.101.124.6";"1";"anonyme";"135";"2016"
"17576";"2602:306:CEAB:9930:D0E4:890F:A9B3:63D3";"1";"anonyme";"13";"2016"
"17578";"William_Avery";"0";"inscrit";"250205";"2002"
"17579";"Suslindisambiguator";"0";"inscrit";"28636";"2010"
"17581";"85.255.232.231";"1";"anonyme";"29";"2014"
"17583";"CNBH";"0";"inscrit";"325";"2013"
"17586";"TypoBoy";"0";"inscrit";"4320";"2007"
"17587";"80.234.250.149";"1";"anonyme";"2";"2017"
"17590";"Alfie_Gandon";"0";"inscrit";"3240";"2016"
"17594";"2601:191:4180:7837:C5ED:FB55:DCA9:7676";"1";"anonyme";"3";"2017"
"17612";"MarcusBritish";"0";"inscrit";"17405";"2011"
"17618";"69.165.196.103";"1";"anonyme";"1458";"2016"
"17626";"Paulmcdonald";"0";"admin";"35974";"2006"
"17630";"Canadian_Paul";"0";"admin";"76860";"2005"
"17631";"Jrcla2";"0";"inscrit";"158599";"2006"
"17632";"Nmajdan";"0";"admin";"23698";"2006"
"17633";"Bearcat";"0";"admin";"921612";"2003"
"17634";"SMasters";"0";"inscrit";"51265";"2006"
"17644";"Gamaliel";"0";"admin";"76353";"2004"
"17651";"FriscoKnight";"0";"inscrit";"4640";"2009"
"17656";"Connormah";"0";"admin";"96410";"2006"
"17658";"Waacstats";"0";"inscrit";"1203047";"2006"
"17660";"A_Texas_Historian";"0";"inscrit";"7071";"2010"
"17666";"Lightlowemon";"0";"inscrit";"10497";"2009"
"17679";"TLSuda";"0";"admin";"34358";"2006"
"17680";"The_Sage_of_Stamford";"0";"inscrit";"14337";"2008"
"17682";"MisterCake";"0";"inscrit";"121129";"2011"
"17687";"Izkala";"0";"inscrit";"29341";"2014"
"17709";"Lizard_the_Wizard";"0";"inscrit";"26059";"2015"
"17710";"Cyberbot_II";"0";"bot";"453742";"2012"
"17724";"Maile66";"0";"admin";"70206";"2006"
"17737";"Mike_Christie";"0";"inscrit";"37855";"2006"
"17741";"BD2412bot";"0";"bot";"313477";"2015"
"17753";"WikiOriginal-9";"0";"inscrit";"128827";"2014"
"17768";"Sarastro1";"0";"inscrit";"20390";"2009"
"17782";"Jimfbleak";"0";"admin";"115617";"2003"
"17783";"Mfranck";"0";"inscrit";"729";"2005"
"17790";"Dysmorodrepanis~enwiki";"0";"inscrit";"75259";"2005"
"17792";"Reinhard_Kraasch";"0";"inscrit";"280";"2003"
"17793";"Peterthiele";"0";"inscrit";"14";"2006"
"17794";"Stavenn";"0";"inscrit";"2603";"2006"
"17798";"Theowls";"0";"inscrit";"123";"2006"
"17799";"140.192.83.30";"1";"anonyme";"81";"2006"
"17800";"69.229.111.20";"1";"anonyme";"1";"2006"
"17806";"152.23.74.70";"1";"anonyme";"3";"2006"
"17813";"Rangerrupp";"0";"inscrit";"18";"2006"
"17815";"70.162.41.114";"1";"anonyme";"32";"2005"
"17821";"70.57.239.4";"1";"anonyme";"181";"2005"
"17823";"Alan_McBeth";"0";"inscrit";"563";"2005"
"17825";"209.174.226.34";"1";"anonyme";"76";"2006"
"17826";"208.31.155.254";"1";"anonyme";"479";"2005"
"17830";"209.94.95.50";"1";"anonyme";"104";"2002"
"17832";"Telafree";"0";"inscrit";"2";"2006"
"17833";"71.14.47.33";"1";"anonyme";"184";"2005"
"17835";"Leonard_G.";"0";"inscrit";"26474";"2004"
"17840";"Mgiganteus1";"0";"inscrit";"64323";"2006"
"17841";"Sancassania";"0";"inscrit";"184";"2005"
"17844";"Robin_Chen";"0";"inscrit";"487";"2006"
"17846";"68.163.239.177";"1";"anonyme";"1";"2007"
"17849";"216.59.229.9";"1";"anonyme";"1";"2007"
"17858";"202.163.218.155";"1";"anonyme";"2";"2007"
"17862";"69.229.10.6";"1";"anonyme";"12";"2007"
"17863";"64.107.238.5";"1";"anonyme";"108";"2005"
"17866";"24.137.116.94";"1";"anonyme";"1";"2007"
"17871";"RichWoodward";"0";"inscrit";"241";"2005"
"17874";"65.162.77.10";"1";"anonyme";"364";"2006"
"17876";"75.50.252.226";"1";"anonyme";"1";"2007"
"17905";"AzaToth";"0";"admin";"22960";"2004"
"17931";"147.26.108.225";"1";"anonyme";"2";"2007"
"17933";"205.155.207.3";"1";"anonyme";"207";"2005"
"17935";"84.122.195.0";"1";"anonyme";"16";"2007"
"17936";"69.3.5.75";"1";"anonyme";"67";"2005"
"17941";"Kiteinthewind";"0";"inscrit";"12927";"2004"
"17949";"Century0";"0";"inscrit";"681";"2006"
"17955";"PubliusFL";"0";"inscrit";"2533";"2006"
"17957";"Sandhillcrane";"0";"inscrit";"5374";"2007"
"17961";"209.71.38.35";"1";"anonyme";"39";"2007"
"17971";"209.71.38.37";"1";"anonyme";"53";"2006"
"17975";"168.8.246.180";"1";"anonyme";"158";"2006"
"17976";"Wimt";"0";"admin";"31317";"2005"
"17977";"207.235.166.12";"1";"anonyme";"141";"2006"
"17979";"72.81.211.16";"1";"anonyme";"2";"2007"
"17980";"Snowmanradio";"0";"inscrit";"117907";"2005"
"17985";"STBot";"0";"inscrit";"67360";"2006"
"17987";"69.104.244.1";"1";"anonyme";"3";"2007"
"17988";"24.89.219.112";"1";"anonyme";"2";"2007"
"17990";"69.107.248.199";"1";"anonyme";"2";"2007"
"17993";"Mackerman";"0";"inscrit";"22";"2006"
"17995";"58.108.238.94";"1";"anonyme";"1";"2007"
"17996";"Renamed_user_5417514488";"0";"inscrit";"8841";"2006"
"17997";"71.225.96.79";"1";"anonyme";"1";"2007"
"18033";"Cszmurlo";"0";"inscrit";"237";"2007"
"18035";"209.66.220.213";"1";"anonyme";"189";"2005"
"18039";"75.6.234.171";"1";"anonyme";"11";"2007"
"18041";"68.125.25.169";"1";"anonyme";"1";"2007"
"18042";"68.121.163.34";"1";"anonyme";"1";"2007"
"18044";"75.111.30.211";"1";"anonyme";"1";"2007"
"18046";"216.139.4.155";"1";"anonyme";"1";"2007"
"18048";"65.195.225.186";"1";"anonyme";"14";"2007"
"18049";"71.172.221.176";"1";"anonyme";"1";"2007"
"18060";"24.111.137.236";"1";"anonyme";"7";"2006"
"18076";"71.231.60.80";"1";"anonyme";"27";"2007"
"18078";"Robbot";"0";"inscrit";"94607";"2003"
"18079";"24.219.2.164";"1";"anonyme";"4";"2007"
"18080";"162.39.53.3";"1";"anonyme";"18";"2005"
"18082";"68.9.203.38";"1";"anonyme";"1";"2007"
"18086";"216.102.197.245";"1";"anonyme";"21";"2006"
"18087";"65.185.140.78";"1";"anonyme";"1";"2007"
"18089";"68.236.68.19";"1";"anonyme";"39";"2004"
"18093";"209.145.244.187";"1";"anonyme";"6";"2007"
"18097";"Theriddles";"0";"inscrit";"297";"2005"
"18098";"Da_Joe";"0";"inscrit";"2547";"2007"
"18099";"Gustavo_Szwedowski_de_Korwin";"0";"inscrit";"3273";"2006"
"18100";"208.39.161.193";"1";"anonyme";"259";"2005"
"18103";"Saker277";"0";"inscrit";"21";"2007"
"18111";"Pekaje";"0";"inscrit";"3624";"2006"
"18138";"DerHexer";"0";"admin";"90842";"2006"
"18243";"72.197.46.16";"1";"anonyme";"30";"2006"
"18250";"70.172.206.122";"1";"anonyme";"5";"2007"
"18251";"71.238.71.175";"1";"anonyme";"2";"2007"
"18252";"76.3.141.5";"1";"anonyme";"8";"2007"
"18256";"151.204.42.140";"1";"anonyme";"8";"2007"
"18332";"Mike_Rosoft";"0";"admin";"65477";"2004"
"18409";"Jayron32";"0";"admin";"74801";"2006"
"18414";"67.172.154.77";"1";"anonyme";"3";"2007"
"18424";"Verbalcontract";"0";"inscrit";"182";"2004"
"18434";"68.8.108.62";"1";"anonyme";"27";"2007"
"18438";"75.46.134.199";"1";"anonyme";"1";"2007"
"18497";"Rockvee";"0";"inscrit";"670";"2006"
"18556";"Smallweed";"0";"inscrit";"20903";"2003"
"18558";"66.81.169.223";"1";"anonyme";"2";"2007"
"18569";"24.118.59.75";"1";"anonyme";"1";"2007"
"18576";"67.169.230.198";"1";"anonyme";"8";"2006"
"18580";"66.223.141.6";"1";"anonyme";"5";"2007"
"18582";"71.172.223.189";"1";"anonyme";"2";"2007"
"18804";"68.18.70.31";"1";"anonyme";"3";"2007"
"18830";"64.163.135.83";"1";"anonyme";"1";"2007"
"18831";"Emeraude";"0";"inscrit";"54948";"2006"
"18835";"71.107.30.146";"1";"anonyme";"7";"2005"
"18836";"71.104.173.250";"1";"anonyme";"1";"2007"
"18838";"Bumpy_Blop";"0";"inscrit";"16";"2007"
"18840";"Atlan";"0";"inscrit";"10339";"2002"
"18842";"SiliconWolf";"0";"inscrit";"77";"2007"
"18850";"Silent_Paws";"0";"inscrit";"6";"2007"
"18852";"Charlbeng";"0";"inscrit";"2";"2007"
"18853";"65.65.181.103";"1";"anonyme";"1";"2007"
"18854";"TerraFrost";"0";"inscrit";"2243";"2004"
"18891";"Basar";"0";"inscrit";"4343";"2006"
"18892";"JerryFriedman";"0";"inscrit";"12277";"2003"
"18941";"WarthogDemon";"0";"inscrit";"25354";"2006"
"18966";"Hey_jude,_don't_let_me_down";"0";"inscrit";"3875";"2007"
"18976";"207.192.255.141";"1";"anonyme";"61";"2006"
"18978";"Ken_Thomas";"0";"inscrit";"940";"2006"
"18997";"Carabinieri";"0";"admin";"44036";"2005"
"18999";"Ravedave";"0";"inscrit";"6903";"2005"
"19003";"Corvus_cornix";"0";"inscrit";"40190";"2007"
"19013";"207.157.183.2";"1";"anonyme";"194";"2007"
"19059";"Shyamal";"0";"admin";"54240";"2002"
"19061";"Peregrine_Fisher";"0";"inscrit";"25458";"2005"
"19062";"D-rew";"0";"inscrit";"1457";"2006"
"19064";"70.187.236.131";"1";"anonyme";"2";"2007"
"19066";"67.109.139.66";"1";"anonyme";"287";"2005"
"19073";"69.22.123.115";"1";"anonyme";"1";"2007"
"19075";"128.175.100.108";"1";"anonyme";"1";"2007"
"19077";"204.100.128.97";"1";"anonyme";"2";"2007"
"19088";"207.105.60.91";"1";"anonyme";"51";"2006"
"19096";"Shenandoah999";"0";"inscrit";"573";"2007"
"19099";"Yasingam";"0";"inscrit";"70";"2006"
"19105";"Nihiltres";"0";"admin";"61704";"2005"
"19111";"Metanoid";"0";"inscrit";"4011";"2006"
"19113";"24.11.76.103";"1";"anonyme";"1";"2007"
"19260";"96.227.18.253";"1";"anonyme";"1";"2007"
"19264";"75.0.157.121";"1";"anonyme";"3";"2007"
"19275";"64.180.74.135";"1";"anonyme";"4";"2007"
"19281";"24.8.148.52";"1";"anonyme";"2";"2007"
"19283";"205.118.91.132";"1";"anonyme";"4";"2007"
"19289";"71.146.167.113";"1";"anonyme";"11";"2007"
"19292";"Cyclopaedia";"0";"inscrit";"47";"2007"
"19295";"70.44.35.204";"1";"anonyme";"11";"2007"
"19296";"81.210.252.117";"1";"anonyme";"1";"2007"
"19297";"156.3.172.252";"1";"anonyme";"67";"2006"
"19299";"J-stan";"0";"admin";"5849";"2006"
"19313";"69.19.14.38";"1";"anonyme";"450";"2006"
"19317";"PenguinJockey";"0";"inscrit";"1644";"2006"
"19319";"129.89.222.16";"1";"anonyme";"1";"2007"
"19321";"Madeleine_Price_Ball";"0";"inscrit";"2799";"2006"
"19336";"MJCdetroit";"0";"admin";"19329";"2005"
"19341";"Voyevoda";"0";"inscrit";"3989";"2005"
"19342";"Andersmusician";"0";"inscrit";"3651";"2007"
"19343";"Peter_Delmonte";"0";"inscrit";"805";"2005"
"19347";"68.78.108.239";"1";"anonyme";"1";"2007"
"19349";"24.147.87.58";"1";"anonyme";"3";"2007"
"19350";"AlexiusHoratius";"0";"admin";"58457";"2006"
"19351";"68.229.79.206";"1";"anonyme";"10";"2007"
"19355";"Bobo192";"0";"admin";"112997";"2004"
"19360";"Coppelia~enwiki";"0";"inscrit";"23";"2006"
"19363";"68.34.131.80";"1";"anonyme";"1";"2007"
"19393";"RODO9";"0";"inscrit";"5";"2007"
"19485";"118.90.107.57";"1";"anonyme";"29";"2007"
"19750";"Dbiel";"0";"inscrit";"10568";"2006"
"19753";"VigilancePrime";"0";"inscrit";"7864";"2005"
"19758";"68.225.78.91";"1";"anonyme";"9";"2007"
"19762";"69.134.22.44";"1";"anonyme";"18";"2007"
"19765";"Spangineer";"0";"admin";"16314";"2004"
"19767";"70.6.108.23";"1";"anonyme";"1";"2007"
"19965";"24.150.171.132";"1";"anonyme";"4";"2007"
"19976";"Tiptoety";"0";"admin";"47300";"2007"
"19987";"203.211.126.71";"1";"anonyme";"5";"2007"
"19988";"Wknight94";"0";"admin";"89011";"2005"
"19989";"128.36.87.157";"1";"anonyme";"3";"2006"
"19990";"202.133.6.34";"1";"anonyme";"3";"2007"
"19992";"88.2.121.39";"1";"anonyme";"118";"2007"
"19996";"151.188.213.162";"1";"anonyme";"143";"2007"
"19999";"MeegsC";"0";"inscrit";"20869";"2007"
"20182";"217.23.233.245";"1";"anonyme";"130";"2007"
"20201";"Sjb72";"0";"admin";"11839";"2006"
"20222";"Pie70";"0";"inscrit";"3";"2007"
"20236";"Threeafterthree";"0";"inscrit";"21164";"2005"
"20238";"71.160.43.81";"1";"anonyme";"1";"2007"
"20241";"Andy_Johnston";"0";"inscrit";"826";"2006"
"20245";"Messup12345";"0";"inscrit";"6";"2007"
"20251";"KnowledgeOfSelf";"0";"admin";"48145";"2005"
"20253";"170.185.156.19";"1";"anonyme";"122";"2007"
"20255";"198.169.140.30";"1";"anonyme";"551";"2002"
"20261";"71.83.248.17";"1";"anonyme";"10";"2007"
"20305";"170.185.29.19";"1";"anonyme";"159";"2007"
"20333";"Vranak";"0";"inscrit";"10798";"2006"
"20335";"209.174.152.253";"1";"anonyme";"73";"2005"
"20342";"65.3.238.224";"1";"anonyme";"1";"2007"
"20344";"141.165.130.253";"1";"anonyme";"1";"2007"
"20346";"198.161.230.10";"1";"anonyme";"910";"2005"
"20348";"91.21.220.197";"1";"anonyme";"1";"2007"
"20351";"Kitch";"0";"inscrit";"18741";"2004"
"20357";"Phattso";"0";"inscrit";"2";"2007"
"20358";"Gogo_Dodo";"0";"admin";"192684";"2006"
"20359";"71.54.158.226";"1";"anonyme";"1";"2007"
"20363";"209.240.231.61";"1";"anonyme";"189";"2003"
"20379";"Eleven_Special";"0";"inscrit";"265";"2007"
"20380";"206.78.191.99";"1";"anonyme";"125";"2004"
"20382";"138.210.72.14";"1";"anonyme";"151";"2007"
"20613";"204.56.245.15";"1";"anonyme";"20";"2003"
"20615";"221.134.27.138";"1";"anonyme";"3";"2007"
"20627";"198.169.15.220";"1";"anonyme";"3";"2007"
"20629";"Zenlax";"0";"inscrit";"4368";"2007"
"20643";"208.242.148.4";"1";"anonyme";"96";"2006"
"20657";"216.226.176.142";"1";"anonyme";"93";"2004"
"20659";"66.67.54.88";"1";"anonyme";"82";"2007"
"20664";"84.63.125.95";"1";"anonyme";"1";"2007"
"20669";"Georgette2";"0";"inscrit";"2040";"2007"
"20671";"82.34.118.68";"1";"anonyme";"12";"2007"
"20674";"Hhjjkkll";"0";"inscrit";"4";"2007"
"20681";"169.204.52.52";"1";"anonyme";"158";"2007"
"20683";"68.191.171.17";"1";"anonyme";"1";"2007"
"20879";"162.83.128.132";"1";"anonyme";"3";"2007"
"20907";"206.169.183.143";"1";"anonyme";"14";"2007"
"20920";"216.37.193.134";"1";"anonyme";"5";"2007"
"20922";"70.91.202.73";"1";"anonyme";"252";"2006"
"20924";"69.178.173.250";"1";"anonyme";"11";"2007"
"20926";"Trobert";"0";"inscrit";"271";"2007"
"20939";"Coldsnort";"0";"inscrit";"7";"2007"
"20943";"69.215.134.244";"1";"anonyme";"3";"2007"
"20944";"Adolf_K_Hitler";"0";"inscrit";"2";"2007"
"20945";"Qmwne235";"0";"inscrit";"4861";"2005"
"20947";"129.63.36.68";"1";"anonyme";"1";"2007"
"20949";"Corvokarasu";"0";"inscrit";"1430";"2007"
"20950";"67.129.237.60";"1";"anonyme";"2";"2007"
"21060";"86.10.76.95";"1";"anonyme";"6";"2007"
"21163";"Gabr-el";"0";"inscrit";"8045";"2006"
"21250";"Halcionne";"0";"inscrit";"941";"2007"
"21252";"71.79.126.113";"1";"anonyme";"4";"2007"
"21262";"209.244.187.79";"1";"anonyme";"190";"2006"
"21274";"Acroterion";"0";"admin";"154098";"2006"
"21286";"71.230.70.249";"1";"anonyme";"3";"2006"
"21356";"S0me_l0ser";"0";"inscrit";"545";"2006"
"21496";"98.194.120.215";"1";"anonyme";"2";"2007"
"21566";"24.183.110.156";"1";"anonyme";"2";"2007"
"21629";"Radon210";"0";"inscrit";"20275";"2007"
"21692";"65.185.121.217";"1";"anonyme";"28";"2007"
"21696";"207.6.51.123";"1";"anonyme";"1";"2007"
"21700";"67.159.133.143";"1";"anonyme";"2";"2007"
"21704";"72.90.142.180";"1";"anonyme";"1";"2007"
"21705";"Epbr123";"0";"admin";"291680";"2006"
"21706";"72.183.126.178";"1";"anonyme";"7";"2007"
"21709";"ArielGold";"0";"inscrit";"31727";"2005"
"21714";"218.102.160.97";"1";"anonyme";"1";"2007"
"21715";"Jman8686";"0";"inscrit";"18";"2006"
"21754";"Undead_warrior";"0";"inscrit";"13823";"2007"
"21780";"Younsmere";"0";"inscrit";"773";"2006"
"21790";"170.158.171.75";"1";"anonyme";"5";"2007"
"21791";"152.157.8.16";"1";"anonyme";"55";"2005"
"21794";"MER-C";"0";"admin";"195934";"2006"
"21796";"71.217.149.16";"1";"anonyme";"1";"2007"
"21800";"172.216.246.195";"1";"anonyme";"2";"2007"
"21804";"72.67.233.125";"1";"anonyme";"4";"2007"
"21810";"75.55.120.95";"1";"anonyme";"1";"2008"
"21812";"12.106.89.75";"1";"anonyme";"130";"2006"
"21815";"71.232.113.73";"1";"anonyme";"1";"2008"
"21817";"Amaltheus";"0";"inscrit";"740";"2007"
"21819";"208.108.81.29";"1";"anonyme";"78";"2007"
"21821";"Cometstyles";"0";"inscrit";"29460";"2006"
"21838";"Snowolf";"0";"admin";"51615";"2004"
"21853";"24.213.22.62";"1";"anonyme";"111";"2007"
"21863";"38.119.251.71";"1";"anonyme";"265";"2006"
"21866";"Reggiebridgesii";"0";"inscrit";"1";"2008"
"21869";"Enviroboy";"0";"inscrit";"27088";"2007"
"21872";"65.103.86.190";"1";"anonyme";"1";"2008"
"21874";"202.147.179.241";"1";"anonyme";"7";"2007"
"21898";"71.75.235.221";"1";"anonyme";"4";"2008"
"21909";"Kuru";"0";"admin";"118435";"2006"
"21926";"96.3.78.204";"1";"anonyme";"5";"2008"
"21945";"DougsTech";"0";"inscrit";"10191";"2008"
"21964";"220.128.79.26";"1";"anonyme";"604";"2006"
"21965";"68.150.224.14";"1";"anonyme";"102";"2007"
"21966";"Generic_Name";"0";"inscrit";"135";"2005"
"21969";"Singhyj";"0";"inscrit";"27";"2008"
"22135";"W7KyzmJt";"0";"inscrit";"6311";"2004"
"22289";"216.113.46.242";"1";"anonyme";"88";"2005"
"22294";"216.56.9.18";"1";"anonyme";"184";"2005"
"22298";"216.20.64.232";"1";"anonyme";"207";"2006"
"22300";"128.138.140.231";"1";"anonyme";"11";"2003"
"22304";"38.116.192.93";"1";"anonyme";"205";"2006"
"22309";"Rainmonger";"0";"inscrit";"719";"2005"
"22314";"Where100";"0";"inscrit";"12";"2006"
"22315";"64.7.14.133";"1";"anonyme";"2";"2008"
"22329";"216.107.218.86";"1";"anonyme";"220";"2004"
"22425";"Thehelpfulone";"0";"admin";"24728";"2007"
"22520";"192.18.43.225";"1";"anonyme";"703";"2006"
"22524";"199.106.195.8";"1";"anonyme";"79";"2005"
"22708";"Billy_goss";"0";"inscrit";"4";"2008"
"22732";"James086";"0";"admin";"46462";"2006"
"22734";"206.15.233.192";"1";"anonyme";"118";"2006"
"22738";"Neverquick";"0";"inscrit";"6418";"2007"
"22756";"75.43.46.167";"1";"anonyme";"3";"2008"
"23139";"Kozuch";"0";"inscrit";"13695";"2006"
"23143";"Soul_phire";"0";"inscrit";"891";"2006"
"23151";"216.164.138.3";"1";"anonyme";"1";"2008"
"23153";"137.89.234.67";"1";"anonyme";"8";"2007"
"23155";"216.100.89.32";"1";"anonyme";"166";"2005"
"23162";"24.7.25.75";"1";"anonyme";"28";"2007"
"23164";"76.171.211.141";"1";"anonyme";"22";"2008"
"23168";"156.34.186.248";"1";"anonyme";"20";"2008"
"23169";"Stwalkerster";"0";"admin";"15793";"2006"
"23170";"209.188.169.38";"1";"anonyme";"165";"2008"
"23173";"Dreadstar";"0";"admin";"53180";"2005"
"23177";"Klausness";"0";"inscrit";"2344";"2006"
"23178";"71.110.39.220";"1";"anonyme";"1";"2008"
"23205";"IndulgentReader";"0";"inscrit";"9994";"2007"
"23232";"122.164.58.172";"1";"anonyme";"1";"2008"
"23236";"Tekken50";"0";"inscrit";"770";"2008"
"23237";"71.142.213.199";"1";"anonyme";"2";"2007"
"23253";"66.82.9.100";"1";"anonyme";"119";"2007"
"23257";"76.126.142.46";"1";"anonyme";"3";"2008"
"23269";"N5jrn";"0";"inscrit";"17";"2007"
"23270";"Hawkeyes0072";"0";"inscrit";"4";"2008"
"23303";"Ajk91";"0";"inscrit";"180";"2007"
"23392";"83.131.216.12";"1";"anonyme";"6";"2007"
"23393";"XLinkBot";"0";"inscrit";"617465";"2008"
"23394";"24.215.30.34";"1";"anonyme";"68";"2007"
"23397";"28421u2232nfenfcenc";"0";"inscrit";"16425";"2006"
"23406";"204.108.65.74";"1";"anonyme";"44";"2006"
"23409";"Lartoven";"0";"inscrit";"20697";"2007"
"23412";"212.10.94.88";"1";"anonyme";"23";"2008"
"23414";"Treisijs";"0";"inscrit";"6287";"2006"
"23415";"76.90.67.185";"1";"anonyme";"37";"2008"
"23418";"86.151.83.216";"1";"anonyme";"1";"2008"
"23450";"169.231.71.252";"1";"anonyme";"2";"2008"
"23451";"Jedibiscuits";"0";"inscrit";"15";"2008"
"23460";"Funnyhat";"0";"inscrit";"11288";"2005"
"23463";"165.83.133.250";"1";"anonyme";"1300";"2008"
"23472";"Chobot";"0";"bot";"167630";"2005"
"23473";"71.156.106.131";"1";"anonyme";"32";"2007"
"23474";"76.176.67.217";"1";"anonyme";"1";"2008"
"23480";"Elwhajeff";"0";"inscrit";"442";"2006"
"23482";"M4gill4";"0";"inscrit";"15";"2008"
"23484";"DragonBot";"0";"inscrit";"56554";"2007"
"23485";"195.49.241.128";"1";"anonyme";"36";"2008"
"23488";"WaltTFB";"0";"inscrit";"633";"2006"
"23489";"Jivecat";"0";"inscrit";"16064";"2005"
"23492";"125.164.187.17";"1";"anonyme";"25";"2008"
"23493";"69.158.157.209";"1";"anonyme";"4";"2007"
"23503";"Ale_jrb";"0";"admin";"25341";"2006"
"23514";"207.166.8.53";"1";"anonyme";"101";"2008"
"23670";"Tohd8BohaithuGh1";"0";"inscrit";"14546";"2008"
"23826";"96.11.115.146";"1";"anonyme";"139";"2008"
"23828";"Cosmic_Latte";"0";"inscrit";"19522";"2007"
"23830";"82.32.61.27";"1";"anonyme";"5";"2007"
"23842";"JodyB";"0";"admin";"16993";"2006"
"23854";"Stvcoburn";"0";"inscrit";"2";"2008"
"23856";"74.12.45.138";"1";"anonyme";"1";"2008"
"23857";"Teratornis";"0";"inscrit";"14718";"2006"
"23858";"71.198.220.18";"1";"anonyme";"3";"2008"
"23860";"45Factoid44";"0";"inscrit";"685";"2008"
"23863";"74.58.149.183";"1";"anonyme";"12";"2008"
"23864";"98.185.129.115";"1";"anonyme";"3";"2008"
"23867";"98.217.37.125";"1";"anonyme";"1";"2008"
"23868";"661kts";"0";"inscrit";"687";"2008"
